"Paragraf, Hovedområde, Aktivitetsområde, Hovedkonto, Underkonto";"2002";"2003";"2004";"2005";"2006";"2007" 
"214109 Kunstakademiets Billedkunstskoler "; 38,0; 34,0; 36,7; 35,9; 35,4; 34,7
"21410910 Almindelig virksomhed "; 36,9; 33,7; 36,4; 35,6; 35,1; 34,4
"21410995 Tilskudsfinansieret forskningsvirksomhed "; 0,4; 0,1; 0,1; 0,1; 0,1; 0,1
"21410997 Andre tilskudsfinansierede aktiviteter "; 0,7; 0,2; 0,2; 0,2; 0,2; 0,2
"214110 Kunstakademiets Konservatorskole "; 26,4; 25,7; 27,2; 27,0; 26,9; 26,3
"21411010 Almindelig virksomhed "; 23,8; 22,9; 24,8; 24,6; 24,5; 23,9
"21411090 Indtægtsdækket virksomhed "; 0,5; 0,5; 0,3; 0,3; 0,3; 0,3
"21411095 Tilskudsfinansieret forskningsvirksomhed "; 1,9; 2,0; 2,0; 2,0; 2,0; 2,0
"21411097 Andre tilskudsfinansierede aktiviteter "; 0,2; 0,3; 0,1; 0,1; 0,1; 0,1
"214115 Danmarks Designskole "; 64,3; 65,7; 74,4; 74,0; 73,8; 70,9
"21411510 Almindelig virksomhed "; 64,1; 65,3; 72,5; 71,3; 70,5; 67,6
"21411590 Indtægtsdækket virksomhed "; 0,0; 0,0; 0,0; 0,4; 0,6; 0,6
"21411595 Tilskudsfinansieret forskningsvirksomhed "; -0,1; 0,2; 0,9; 1,3; 1,7; 1,7
"21411597 Andre tilskudsfinansierede aktiviteter "; 0,2; 0,2; 1,0; 1,0; 1,0; 1,0
"214116 Glas- og Keramikskolen på Bornholm "; 7,8; 8,1; 8,5; 8,7; 8,6; 7,9
"21411610 Almindelig virksomhed "; 7,8; 8,1; 8,5; 8,7; 8,6; 7,9
"214121 Det Kgl. Danske Musikkonservatorium "; 63,6; 59,3; 66,3; 65,0; 65,0; 61,5
"21412110 Almindelig virksomhed "; 62,5; 58,7; 65,7; 64,4; 64,4; 60,9
"21412190 Indtægtsdækket virksomhed "; 0,0; 0,2; 0,2; 0,2; 0,2; 0,2
"21412195 Tilskudsfinansieret forskningsvirksomhed "; 0,0; 0,2; 0,1; 0,1; 0,1; 0,1
"21412197 Andre tilskudsfinansierede aktiviteter "; 1,1; 0,2; 0,3; 0,3; 0,3; 0,3
"214122 Det Jyske Musikkonservatorium "; 52,8; 50,0; 55,1; 53,1; 53,2; 52,1
"21412210 Almindelig virksomhed "; 51,4; 48,8; 53,9; 51,9; 52,0; 50,9
"21412290 Indtægtsdækket virksomhed "; 0,2; 0,2; 0,2; 0,2; 0,2; 0,2
"21412295 Tilskudsfinansieret forskningsvirksomhed "; 0,1; 0,3; 0,3; 0,3; 0,3; 0,3
"21412297 Andre tilskudsfinansierede aktiviteter "; 1,2; 0,7; 0,7; 0,7; 0,7; 0,7
"214123 Vestjysk Musikkonservatorium "; 21,3; 19,1; 20,2; 20,2; 20,2; 18,8
"21412310 Almindelig virksomhed "; 18,9; 18,6; 19,7; 19,7; 19,7; 18,3
"21412390 Indtægtsdækket virksomhed "; 0,2; 0,1; 0,1; 0,1; 0,1; 0,1
"21412397 Andre tilskudsfinansierede aktiviteter "; 2,2; 0,4; 0,4; 0,4; 0,4; 0,4
"214124 Det Fynske Musikkonservatorium "; 19,9; 18,8; 21,0; 21,3; 21,6; 21,6
"21412410 Almindelig virksomhed "; 19,6; 18,6; 20,8; 21,1; 21,4; 21,4
"21412495 Tilskudsfinansieret forskningsvirksomhed "; 0,2; 0,1; 0,1; 0,1; 0,1; 0,1
"21412497 Andre tilskudsfinansierede aktiviteter "; 0,1; 0,1; 0,1; 0,1; 0,1; 0,1
"214125 Nordjysk Musikkonservatorium "; 17,7; 17,4; 18,4; 18,5; 22,2; 21,0
"21412510 Almindelig virksomhed "; 17,7; 17,3; 18,3; 18,4; 22,1; 20,9
"21412597 Andre tilskudsfinansierede aktiviteter "; 0,0; 0,1; 0,1; 0,1; 0,1; 0,1
"214126 Rytmisk Musikkonservatorium "; 32,3; 32,2; 34,9; 34,4; 34,4; 33,0
"21412610 Almindelig virksomhed "; 30,9; 31,5; 33,8; 33,3; 33,3; 31,9
"21412620 Workshopscenen "; 0,2; 0,0; 0,4; 0,4; 0,4; 0,4
"21412690 Indtægtsdækket virksomhed "; 0,3; 0,4; 0,4; 0,4; 0,4; 0,4
"21412697 Andre tilskudsfinansierede aktiviteter "; 1,0; 0,3; 0,3; 0,3; 0,3; 0,3
"214131 Statens Teaterskole "; 42,4; 41,2; 44,8; 44,8; 44,9; 43,3
"21413110 Almindelig virksomhed "; 41,5; 41,1; 44,7; 44,7; 44,8; 43,2
"21413197 Andre tilskudsfinansierede aktiviteter "; 0,9; 0,1; 0,1; 0,1; 0,1; 0,1
"214141 Den Danske Filmskole "; 42,5; 29,3; 43,1; 42,7; 42,8; 42,0
"21414110 Almindelig virksomhed "; 39,1; 26,0; 39,8; 39,4; 39,5; 38,7
"21414190 Indtægtsdækket virksomhed "; 1,9; 2,5; 2,5; 2,5; 2,5; 2,5
"21414197 Andre tilskudsfinansierede aktiviteter "; 1,6; 0,8; 0,8; 0,8; 0,8; 0,8
"214151 Danmarks Biblioteksskole "; 93,8; 85,6; 91,8; 91,5; 92,2; 90,2
"21415110 Almindelig virksomhed "; 86,4; 80,3; 84,7; 85,4; 86,1; 84,1
"21415120 Forskerskole "; 0,0; 0,0; 1,0; 0,0; 0,0; 0,0
"21415190 Indtægtsdækket virksomhed "; 4,1; 3,5; 4,0; 4,0; 4,0; 4,0
"21415195 Tilskudsfinansieret forskningsvirksomhed "; 2,0; 1,0; 1,3; 1,3; 1,3; 1,3
"21415197 Andre tilskudsfinansierede aktiviteter "; 1,3; 0,8; 0,8; 0,8; 0,8; 0,8
"214171 Anlægsprogram, videregående uddannelser "; 35,2; 0,0; 2,0; 0,0; 0,0; 0,0
"21417117 Istandsættelse af Hirschsprungbygningen "; 33,9; 0,0; 0,0; 0,0; 0,0; 0,0
"21417118 Billedkunstskolerne, barokloft "; 0,7; 0,0; 0,0; 0,0; 0,0; 0,0
"21417134 Istandsættelse af Charlottenborg "; 0,0; 0,0; 2,0; 0,0; 0,0; 0,0
"21417135 Billedkunstskolerne, billedhuggerhaven "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"21417137 Kunstsekretariatet, indretning af lokaler "; 0,7; 0,0; 0,0; 0,0; 0,0; 0,0
"214179 Budgetregulering "; 0,0; 22,9; 0,0; 0,0; 0,0; 7,4
"21417910 Budgetregulering "; 0,0; 8,3; 0,0; 0,0; 0,0; 4,1
"21417930 Budgetregulering, løn "; 0,0; 14,6; 0,0; 0,0; 0,0; 3,3
"2142 Andre uddannelsesaktiviteter "; 53,3; 74,9; 54,2; 54,0; 54,0; 55,1
"214210 Det Jyske Kunstakad. og Det Fynske Kunstakad. "; 1,6; 1,6; 1,8; 1,8; 1,8; 1,8
"21421010 Det Fynske Kunstakademi "; 0,8; 0,8; 0,9; 0,9; 0,9; 0,9
"21421020 Det Jyske Kunstakademi "; 0,8; 0,8; 0,9; 0,9; 0,9; 0,9
"214220 Skuespillerskolerne "; 10,4; 10,4; 10,6; 10,6; 10,6; 10,6
"21422010 Skuespillerskolen ved Aarhus Teater "; 5,2; 5,2; 5,3; 5,3; 5,3; 5,3
"21422020 Skuespillerskolen ved Odense Teater "; 5,2; 5,2; 5,3; 5,3; 5,3; 5,3
"214224 Forfatterskolen "; 0,0; 0,0; 2,6; 2,6; 2,6; 2,6
"21422410 Forfatterskolen "; 0,0; 0,0; 2,6; 2,6; 2,6; 2,6
"214225 Designskolen Kolding "; 34,5; 34,2; 36,2; 36,0; 36,0; 34,1
"21422520 Designskolen Kolding "; 11,3; 11,3; 12,1; 12,1; 12,1; 11,3
"21422540 Designskolen Kolding, løn "; 23,2; 22,9; 24,1; 23,9; 23,9; 22,8
"214230 Dramatikeruddannelsen "; 1,3; 1,1; 1,2; 1,2; 1,2; 1,2
"21423020 Dramatikeruddannelsen "; 1,3; 1,1; 1,2; 1,2; 1,2; 1,2
"214240 Diverse tilskud m.v. "; 1,5; 1,4; 1,8; 1,8; 1,8; 1,5
"21424030 COPYDAN-licens "; 0,1; 0,1; 0,1; 0,1; 0,1; 0,1
"21424040 Odsherred Teaterskole "; 1,4; 1,3; 1,4; 1,4; 1,4; 1,4
"21424050 Designpraktik "; 0,0; 0,0; 0,3; 0,3; 0,3; 0,0
"214255 Uddannelsespulje "; 0,0; 26,2; 0,0; 0,0; 0,0; 3,3
"21425530 Pulje til forsknings- og uddannelsesformål "; 0,0; 9,8; 0,0; 0,0; 0,0; 0,0
"21425540 Resultatkontraktpulje, løn "; 0,0; 11,4; 0,0; 0,0; 0,0; 2,9
"21425550 Resultatkontraktpulje, øvrig drift "; 0,0; 5,0; 0,0; 0,0; 0,0; 0,4
"214271 Anlægsprogram, andre uddannelsesaktiviteter "; 4,0; 0,0; 0,0; 0,0; 0,0; 0,0
"21427120 Designskolen i Kolding "; 4,0; 0,0; 0,0; 0,0; 0,0; 0,0
"218 Radio og tv "; 46,5; 40,4; 880,0; 40,4; 40,4; 3,4
"2181 Radio og tv "; 46,5; 40,4; 880,0; 40,4; 40,4; 3,4
"218102 Tilskud til lokal radio- og tv-produktion "; 47,2; 40,0; 32,8; 32,8; 32,8; 0,0
"21810210 Tilskud til lokal radio- og tv-produktion "; 47,2; 40,0; 32,8; 32,8; 32,8; 0,0
"218103 Forsøg med lokal-tv og televirksomhed "; -0,2; 0,0; 0,0; 0,0; 0,0; 0,0
"21810310 Forsøg med lokal-tv og televirksomhed "; -0,2; 0,0; 0,0; 0,0; 0,0; 0,0
"218104 Tilskud til forsøg med medieskoler "; -0,8; 0,0; 0,0; 0,0; 0,0; 0,0
"21810410 Tilskud til forsøg med medieskoler "; -0,8; 0,0; 0,0; 0,0; 0,0; 0,0
"218105 Tilskud til EUREKA "; 0,4; 0,4; 0,0; 0,0; 0,0; 0,0
"21810510 Tilskud til Audiovisuelt EUREKA "; 0,4; 0,4; 0,0; 0,0; 0,0; 0,0
"218106 Det Europæiske Audiovisuelle Observatorium "; 0,0; 0,0; 0,2; 0,2; 0,2; 0,2
"21810610 Det Europæiske Audiovisuelle Observatorium "; 0,0; 0,0; 0,2; 0,2; 0,2; 0,2
"218121 Mediesekretariatet "; 0,0; 0,0; 9,5; 7,4; 7,4; 3,2
"21812110 Almindelig virksomhed "; 0,0; 0,0; 8,0; 7,4; 7,4; 3,2
"21812197 Andre tilskudsfinansierede aktiviteter "; 0,0; 0,0; 1,5; 0,0; 0,0; 0,0
"218126 TV 2/DANMARK A/S - stiftelse og salg "; 0,0; 0,0; 837,5; 0,0; 0,0; 0,0
"21812610 TV 2/DANMARK A/S - stiftelse og salg "; 0,0; 0,0; 5,0; 0,0; 0,0; 0,0
"21812630 Rekapitalisering af TV 2/DANMARK A/S "; 0,0; 0,0; 832,5; 0,0; 0,0; 0,0
"22 Kirkeministeriet "; 848,3; 868,7; 991,3; 988,6; 990,4; 992,4
"221 Fællesudgifter "; 41,9; 42,1; 51,9; 45,3; 44,1; 43,3
"2211 Centralstyrelsen m.v. "; 41,9; 42,1; 51,9; 45,3; 44,1; 43,3
"221101 Departementet "; 24,5; 24,4; 32,4; 27,5; 25,9; 24,6
"22110110 Almindelig virksomhed "; 23,8; 24,2; 32,2; 27,3; 25,7; 24,4
"22110120 Midlertidige kommissioner og udvalg "; 0,6; 0,2; 0,2; 0,2; 0,2; 0,2
"221103 Dansk kirkelig virksomhed i udlandet "; 17,2; 17,4; 17,7; 17,5; 17,5; 17,5
"22110310 Danske Sømands- og Udlandskirker "; 17,2; 17,4; 17,7; 17,5; 17,5; 17,5
"221109 Kaj Munks Mindestuer m.v. "; 0,2; 0,3; 1,8; 0,3; 0,3; 0,3
"22110910 Kaj Munks Mindestuer m.v. "; 0,2; 0,3; 1,8; 0,3; 0,3; 0,3
"221179 Reserver og budgetregulering "; 0,0; 0,0; 0,0; 0,0; 0,4; 0,9
"22117985 Omprioriteringsreserve regeringsinitiativer "; 0,0; 0,0; 0,0; 0,0; 0,4; 0,9
"222 Folkekirken "; 788,9; 809,1; 922,9; 926,8; 929,8; 932,8
"2221 Folkekirken "; 788,9; 809,1; 922,9; 926,8; 929,8; 932,8
"222101 Biskopper "; 8,9; 8,7; 9,5; 9,5; 9,5; 9,5
"22210110 Almindelig virksomhed "; 8,9; 8,7; 9,5; 9,5; 9,5; 9,5
"222103 Provster og præster "; 779,7; 800,1; 818,1; 818,0; 818,0; 818,0
"22210310 Lønninger, LB 537 1997 "; 779,7; 800,1; 818,1; 818,0; 818,0; 818,0
"222107 Folkekirkens repræsentation i udlandet "; 0,3; 0,3; 0,3; 0,3; 0,3; 0,3
"22210710 Folkekirkens repræsentation i udlandet "; 0,3; 0,3; 0,3; 0,3; 0,3; 0,3
"222108 Beskæftigelsesfradrags provenu "; 0,0; 0,0; 95,0; 99,0; 102,0; 105,0
"22210810 Kompensation til folkekirken "; 0,0; 0,0; 95,0; 99,0; 102,0; 105,0
"223 Kirker og kirkegårde "; 17,5; 17,5; 16,5; 16,5; 16,5; 16,3
"2231 Kirker og kirkegårde "; 17,5; 17,5; 16,5; 16,5; 16,5; 16,3
"223101 Forskellige kirker og kirkegårde "; 2,6; 2,5; 2,5; 2,5; 2,5; 2,3
"22310110 Almindelig virksomhed "; 2,6; 2,5; 2,5; 2,5; 2,5; 2,3
"223103 Istandsættelse af kirker m.v. "; 14,9; 15,0; 14,0; 14,0; 14,0; 14,0
"22310330 Istandsættelse af kirker m.v. "; 14,9; 15,0; 14,0; 14,0; 14,0; 14,0
"23 Miljøministeriet "; 3304,4; 2987,5; 2746,1; 2486,9; 2432,3; 2420,9
"231 Fællesudgifter "; 162,7; 168,8; 133,7; 145,3; 168,1; 187,5
"2311 Centralstyrelsen "; 162,7; 168,8; 133,7; 145,3; 168,1; 187,5
"231101 Departementet "; 113,8; 108,7; 69,6; 91,8; 94,8; 93,1
"23110110 Almindelig virksomhed "; 113,7; 105,2; 65,5; 73,2; 72,7; 71,0
"23110120 Reserve til nye initiativer "; 0,0; 3,5; 0,0; 5,0; 5,0; 5,0
"23110140 Støtte til lokale miljøinitiativer "; 0,1; 0,0; 0,0; 0,0; 0,0; 0,0
"23110150 Rserve, lov og cirkulæreprogrammet "; 0,0; 0,0; 4,1; 13,6; 17,1; 17,1
"231102 Støtte til lokale miljøinitiativer "; 0,0; 3,0; 3,9; 4,1; 4,1; 4,1
"23110210 Støtte til lokale miljøinitiativer "; 0,0; 3,0; 3,9; 4,1; 4,1; 4,1
"231103 Center for Koncernforvaltning "; 0,0; 0,0; 3,9; 0,0; 0,0; 0,0
"23110310 Driftsbudget "; 0,0; 0,0; 3,4; 0,0; 0,0; 0,0
"23110390 Indtægtsdækket virksomhed "; 0,0; 0,0; 0,5; 0,0; 0,0; 0,0
"231110 Institut for Miljøvurdering "; 5,9; 15,2; 17,3; 15,5; 15,4; 15,1
"23111010 Almindelig virksomhed "; 5,9; 15,2; 17,3; 15,5; 15,4; 15,1
"231112 Klagenævn "; 35,4; 34,2; 35,1; 33,9; 33,4; 32,8
"23111210 Naturklagenævnet "; 28,2; 29,2; 30,2; 29,1; 28,8; 28,3
"23111220 Miljøklagenævnet "; 4,9; 5,0; 4,9; 4,8; 4,6; 4,5
"23111230 Naturrrådet "; 2,3; 0,0; 0,0; 0,0; 0,0; 0,0
"231178 Fremrykkede anlægsinvesteringer "; 7,7; 7,7; 3,9; 0,0; 0,0; 0,0
"23117870 Lånefinansieret anlægsudgift, Finansstyrelsen"; 7,7; 7,7; 3,9; 0,0; 0,0; 0,0
"231179 Reserver og budgetregulering "; 0,0; 0,0; 0,0; 0,0; 20,4; 42,4
"23117910 Tilbageførsel af CO2-afgifter "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"23117985 Omprioriteringsreserve "; 0,0; 0,0; 0,0; 0,0; 20,4; 42,4
"232 Miljøbeskyttelse "; 1068,5; 951,3; 760,4; 607,1; 603,0; 594,9
"2321 Fællesudgifter "; 341,0; 299,2; 275,9; 236,9; 234,8; 230,5
"232101 Miljøstyrelsen "; 341,0; 299,2; 275,9; 236,9; 234,8; 230,5
"23210110 Driftsbudget "; 317,0; 279,6; 255,7; 216,7; 214,6; 210,3
"23210160 Kemikalier, sundhed og miljø "; 17,6; 15,0; 15,0; 15,0; 15,0; 15,0
"23210170 Udviklingsprojekter vedr. vandforsyning "; 0,0; 0,0; 3,0; 3,0; 3,0; 3,0
"23210190 Indtægtsdækket virksomhed "; 1,1; 4,0; 1,4; 1,4; 1,4; 1,4
"23210197 Andre tilskudsfinansierede aktiviteter "; 5,3; 0,6; 0,8; 0,8; 0,8; 0,8
"2322 Jordforurening "; 49,4; 27,1; 34,0; 25,8; 25,8; 25,8
"232206 Værditabsordning "; 25,4; 20,9; 28,9; 20,8; 20,8; 20,8
"23220610 Værditabsordning "; 25,4; 20,9; 20,9; 20,8; 20,8; 20,8
"23220620 Låneordning, værditab "; 0,0; 0,0; 8,0; 0,0; 0,0; 0,0
"232208 Teknologipulje "; 14,1; 5,5; 5,1; 5,0; 5,0; 5,0
"23220810 Teknologipulje "; 14,1; 5,5; 5,1; 5,0; 5,0; 5,0
"232279 Reserve til opgaver på jordrensningsområdet "; 10,0; 0,7; 0,0; 0,0; 0,0; 0,0
"23227910 Reserve til opgaver på jordrensningsområdet "; 10,0; 0,7; 0,0; 0,0; 0,0; 0,0
"2323 Renere produkter m.v. "; 339,5; 341,0; 218,9; 218,7; 219,6; 219,6
"232304 Indsamling dæk, biler og blyakkumulatorer "; 202,1; 224,7; 171,3; 171,3; 172,3; 172,3
"23230410 Indsamlingsordning vedr. dæk "; 70,6; 38,7; 38,7; 38,7; 38,7; 38,7
"23230430 Indsamlingsordning vedr. blyakkumulatorer "; 6,6; 6,1; 6,1; 6,1; 6,1; 6,1
"23230440 Indsamlingsordning vedr. biler "; 124,8; 179,9; 126,5; 126,5; 127,5; 127,5
"232305 Indsamling nikkel-cadmium-batterier "; 17,5; 27,0; 27,5; 27,3; 27,2; 27,2
"23230510 Indsamlingsordning vedr. NiCd-batterier "; 17,5; 27,0; 27,5; 27,3; 27,2; 27,2
"232311 Renere produkter m.v. "; 119,9; 89,3; 20,1; 20,1; 20,1; 20,1
"23231110 Renere produkter "; 39,9; 66,0; 0,0; 0,0; 0,0; 0,0
"23231115 Renere produkter - tilbagefør. af CO2-udg. "; 65,2; 0,0; 0,0; 0,0; 0,0; 0,0
"23231120 Miljømærkeordninger "; 10,4; 18,9; 17,9; 17,9; 17,9; 17,9
"23231130 Formidling vedr. affald og genanvendelse "; 4,3; 4,4; 2,2; 2,2; 2,2; 2,2
"2324 Miljøforanstaltninger i landbruget "; 15,2; 18,4; 26,5; 18,4; 18,4; 18,4
"232431 Aktiviteter vedrørende bekæmpelsesmidler "; 15,2; 18,4; 26,5; 18,4; 18,4; 18,4
"23243110 Aktiviteter vedr. bekæmpelsesmidler "; 15,2; 18,4; 26,5; 18,4; 18,4; 18,4
"2326 International miljøstøtte "; 329,3; 265,6; 163,2; 63,8; 60,9; 57,1
"232611 Miljøstøtte til Østeuropa "; 240,7; 173,0; 120,6; 21,2; 18,3; 14,5
"23261110 Miljøstøtte udenfor Østersøregionen "; 54,9; 20,0; 0,0; 0,0; 0,0; 0,0
"23261130 Miljøstøtte til EU's nye naboer "; 199,5; 153,0; 24,1; 21,2; 18,3; 14,5
"23261140 Tværgående aktiviteter "; -13,7; 0,0; 0,0; 0,0; 0,0; 0,0
"23261160 CO2-kreditter i Central- og Østeuropa "; 0,0; 0,0; 96,5; 0,0; 0,0; 0,0
"232613 Miljøstøtte til Arktis m.v. "; 88,5; 92,6; 42,6; 42,6; 42,6; 42,6
"23261310 Miljøstøtte til Arktis "; 38,5; 42,6; 42,6; 42,6; 42,6; 42,6
"23261320 Sektorprogram Grønland "; 50,0; 50,0; 0,0; 0,0; 0,0; 0,0
"2327 Øvrige miljøforanstaltninger "; -5,8; 0,0; 41,9; 43,5; 43,5; 43,5
"232703 Den Grønne Jobpulje "; -4,2; 0,0; 0,0; 0,0; 0,0; 0,0
"23270310 Den Grønne Jobpulje "; -4,2; 0,0; 0,0; 0,0; 0,0; 0,0
"232704 Den Grønne Fond "; -1,6; 0,0; 0,0; 0,0; 0,0; 0,0
"23270410 Den Grønne Fond "; -1,6; 0,0; 0,0; 0,0; 0,0; 0,0
"232705 Reduktion af partikeludslip "; 0,0; 0,0; 15,0; 15,0; 0,0; 0,0
"23270510 Reduktion af partikeludslip "; 0,0; 0,0; 15,0; 15,0; 0,0; 0,0
"232706 Virksomhedsordningen "; 0,0; 0,0; 26,9; 28,5; 43,5; 43,5
"23270610 Virksomhedsordningen "; 0,0; 0,0; 26,9; 28,5; 43,5; 43,5
"2328 Vandforsyning "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"232802 Vandfonden og økologisk omstilling "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"23280210 Støtte til forureningstruede vandindvindinger"; -2,2; 0,0; 0,0; 0,0; 0,0; 0,0
"23280220 Program for økologisk spildevandsrensning "; 2,2; 0,0; 0,0; 0,0; 0,0; 0,0
"233 Miljøundersøgelser "; 244,8; 235,3; 243,4; 234,6; 234,8; 234,7
"2331 Miljøundersøgelser "; 244,8; 235,3; 243,4; 234,6; 234,8; 234,7
"233101 Danmarks Miljøundersøgelser "; 244,8; 235,2; 243,3; 234,5; 234,7; 234,6
"23310110 Driftsbudget "; 244,8; 235,2; 243,3; 234,5; 234,7; 234,6
"233102 Anlægsudg. f. Danmarks Miljøundersøgelser "; 0,0; 0,1; 0,1; 0,1; 0,1; 0,1
"23310210 Anlægsbudget "; 0,0; 0,1; 0,1; 0,1; 0,1; 0,1
"235 Skov- og Naturforvaltning m.v. "; 1338,0; 1137,2; 1107,1; 1068,1; 1015,0; 997,3
"2351 Fællesudgifter "; 814,9; 860,7; 770,2; 746,9; 725,4; 709,2
"235101 Skov- og Naturstyrelsen "; 788,5; 824,1; 732,5; 734,1; 712,6; 696,4
"23510110 Driftsbudget "; 750,4; 778,1; 670,4; 699,0; 676,5; 660,3
"23510130 Velfærdsf. init. og brugerindd. i arealforv. "; 0,0; 6,0; 7,0; 0,0; 0,0; 0,0
"23510140 Erstatninger "; 19,6; 21,3; 36,4; 16,4; 17,4; 17,4
"23510170 Jagttegnsafgifter "; 18,5; 18,7; 18,7; 18,7; 18,7; 18,7
"235102 Anlæg, Skov- og Naturstyrelsen "; 16,0; 25,9; 33,8; 8,9; 8,9; 8,9
"23510210 Anlæg, Skov- og Naturstyrelsen "; 16,0; 11,9; 33,8; 8,9; 8,9; 8,9
"23510230 Salg af ejendomme "; 0,0; 59,0; 0,0; 30,0; 5,0; 0,0
"23510240 Budgetregulering "; 0,0; -45,0; 0,0; -30,0; -5,0; 0,0
"235105 Skov- og landskabsopgaver "; 10,4; 10,7; 3,9; 3,9; 3,9; 3,9
"23510510 Myndighedsopgaver "; 10,4; 10,7; 3,9; 3,9; 3,9; 3,9
"2352 Naturforvaltning m.v. "; 221,5; 154,4; 223,9; 189,4; 144,3; 142,8
"235201 Naturforvaltning m.v. "; 34,1; 53,5; 126,5; 131,2; 116,1; 114,6
"23520110 Naturforvaltningsprojekter "; 28,2; 27,2; 107,5; 121,2; 116,1; 114,6
"23520120 Skjern Å Naturprojekt "; 5,9; 1,3; 0,0; 0,0; 0,0; 0,0
"23520130 Nat. naturomr. off. skovrejsn. i byn. omr. "; 0,0; 25,0; 19,0; 10,0; 0,0; 0,0
"235202 Naturforvaltning m.v. "; 66,0; 65,0; 60,5; 33,7; 23,7; 23,7
"23520210 Naturforvaltningsprojekter "; 36,9; 40,0; 40,5; 23,7; 23,7; 23,7
"23520220 Skjern Å Naturprojekt "; 29,1; 0,0; 0,0; 0,0; 0,0; 0,0
"23520230 Nat. naturomr. off. skovrejsn. i byn. omr. "; 0,0; 25,0; 20,0; 10,0; 0,0; 0,0
"235205 Støtte til de små øsamfund "; 6,5; 6,5; 7,5; 3,5; 3,5; 3,5
"23520520 De små øsamfunds gen.før. af fors.ordn. proj."; 3,6; 5,5; 6,4; 2,4; 2,4; 2,4
"23520521 Små øsamfund "; 2,0; 0,0; 0,0; 0,0; 0,0; 0,0
"23520530 Støtte til øsekretariatet "; 1,0; 1,0; 1,1; 1,1; 1,1; 1,1
"235207 Vandmiljøplan II, vådområder "; 113,9; 28,4; 28,4; 20,0; 0,0; 0,0
"23520710 Tilskud til Vandmiljøplan II-projekter "; 113,9; 28,4; 28,4; 20,0; 0,0; 0,0
"235208 Vandløbsforbedringer m.v. "; 1,0; 1,0; 1,0; 1,0; 1,0; 1,0
"23520810 Nedbringelse af okkerforurening i vandløb "; 0,5; 0,5; 0,5; 0,5; 0,5; 0,5
"23520820 Gennemførelse af vandløbsrestaureringer "; 0,5; 0,5; 0,5; 0,5; 0,5; 0,5
"2355 Privat skovbrug m.v. "; 301,5; 122,1; 113,0; 131,8; 145,3; 145,3
"235501 Konsulentvirksomhed i skovbruget "; 5,5; 6,5; 6,5; 6,5; 6,5; 6,5
"23550110 Tilskud til konsulentvirksomhed i skovbruget "; 5,5; 6,5; 6,5; 6,5; 6,5; 6,5
"235505 Produktudvikling af skovbrugsprodukter "; 13,0; 9,3; 9,3; 9,3; 9,3; 9,3
"23550510 Produktudvikling af skovbrugsprodukter "; 12,7; 5,3; 5,3; 5,3; 5,3; 5,3
"23550520 Prod.afg.fond. for juletræ. og Pyntegrønt "; 0,4; 4,0; 4,0; 4,0; 4,0; 4,0
"235508 Skovbrugsforanstaltninger iht. skovloven "; 145,4; 105,0; 96,3; 115,3; 128,8; 128,8
"23550820 Tilskud til skovbrugsforanstaltninger "; 145,4; 105,0; 96,3; 115,3; 128,8; 128,8
"235509 Genplantning efter stormfald "; 137,6; 1,3; 0,9; 0,7; 0,7; 0,7
"23550910 Tilskud til gentilplantning m.v. "; 137,6; 1,3; 0,9; 0,7; 0,7; 0,7
"236 Geologisk forskning og undersøgelser "; 222,0; 229,4; 235,9; 198,6; 186,8; 184,6
"2361 Geologisk forskning og undersøgelser "; 222,0; 229,4; 235,9; 198,6; 186,8; 184,6
"236101 Danmarks og Grønlands Geologiske Undersøgelse "; 222,0; 229,4; 235,9; 198,6; 186,8; 184,6
"23610110 Driftsbudget "; 222,0; 229,4; 235,9; 198,6; 186,8; 184,6
"239 Kortproduktion "; 268,4; 265,5; 265,6; 233,2; 224,6; 221,9
"2391 Kortproduktion "; 268,4; 265,5; 265,6; 233,2; 224,6; 221,9
"239101 Kort- og Matrikelstyrelsen "; 268,4; 265,5; 265,6; 233,2; 224,6; 221,9
"23910110 Driftsbudget "; 268,6; 265,5; 265,6; 233,2; 224,6; 221,9
"23910150 Akt 216 26/5, Tilskud til energibesparelser "; -0,2; 0,0; 0,0; 0,0; 0,0; 0,0
"239102 Udstykningsafgift "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"23910210 Udstykningsafgift, L 42 1998 "; 0,0; 0,0; 0,0; 0,0; 0,0; 0,0
"24 Fødevareministeriet "; 14453,4; 14586,0; 14912,6; 13877,8; 13597,5; 13502,9
"241 Fællesudgifter "; 193,8; 234,7; 164,4; 179,9; 207,6; 232,3
"2411 Centralstyrelsen "; 193,8; 234,7; 164,4; 179,9; 207,6; 232,3
"241101 Departementet "; 141,9; 179,1; 126,3; 147,9; 142,9; 136,4
"24110110 Almindelig virksomhed "; 120,8; 121,4; 106,6; 110,5; 109,7; 105,6
"24110111 Forbrug af videreført overskud m.v. "; 0,0; 3,2; 1,9; 3,0; 1,9; 0,0
"24110115 Takstbetaling til Finansstyrelsen "; 8,4; 8,6; 8,8; 8,8; 8,8; 8,8
